file,line_number,classification,match_tier,reason,raw_date,date,account_raw,account_code,account_name,description,csv_key_raw,csv_debit,csv_credit,csv_net,alms_id,alms_date,alms_account_code,alms_account_name,alms_description,alms_debit,alms_credit,alms_net
Copy of General_ledger.csv,37993,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/07/2014,2014-07-23,6751 Hospitality Supplies,6751,Hospitality Supplies,Return | Liquor Barn | Deposit,,,22.95,-22.95,,,,,,,,
Copy of General_ledger.csv,38036,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,22/08/2014,2014-08-22,6751 Hospitality Supplies,6751,Hospitality Supplies,Return | Liquor Barn | Deposit,,,18.64,-18.64,,,,,,,,
Copy of General_ledger.csv,38119,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,17/10/2014,2014-10-17,6751 Hospitality Supplies,6751,Hospitality Supplies,Liquor Barn | Deposit,,,51.29,-51.29,,,,,,,,
Copy of General_ledger.csv,38199,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,13/12/2014,2014-12-13,6751 Hospitality Supplies,6751,Hospitality Supplies,Return | Safeway | Deposit,,,11.25,-11.25,,,,,,,,
Copy of General_ledger.csv,38338,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,17/04/2015,2015-04-17,6751 Hospitality Supplies,6751,Hospitality Supplies,Liquor Barn | Deposit,,,15.10,-15.10,,,,,,,,
Copy of General_ledger.csv,38345,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,22/04/2015,2015-04-22,6751 Hospitality Supplies,6751,Hospitality Supplies,Liquor Barn | Deposit,,,85.32,-85.32,,,,,,,,
Copy of General_ledger.csv,38386,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,05/06/2015,2015-06-05,6751 Hospitality Supplies,6751,Hospitality Supplies,Liquor Barn | Deposit,,,1.75,-1.75,,,,,,,,
Copy of General_ledger.csv,38481,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/07/2015,2015-07-31,6751 Hospitality Supplies,6751,Hospitality Supplies,Return | Liquor Barn | Deposit,,,72.24,-72.24,,,,,,,,
Copy of General_ledger.csv,38500,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,13/08/2015,2015-08-13,6751 Hospitality Supplies,6751,Hospitality Supplies,Wholesale Club. | Deposit,,,19.40,-19.40,,,,,,,,
Copy of General_ledger.csv,38609,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/11/2015,2015-11-21,6751 Hospitality Supplies,6751,Hospitality Supplies,Liquor Barn | Deposit,,,49.80,-49.80,,,,,,,,
Copy of General_ledger.csv,39002,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/06/2017,2017-06-23,6751 Hospitality Supplies,6751,Hospitality Supplies,Journal Entry,,,157.86,-157.86,,,,,,,,
Copy of General_ledger.csv,39045,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,15/07/2017,2017-07-15,6751 Hospitality Supplies,6751,Hospitality Supplies,Co-op Liquor Store | Cheque Expense,,34.37,,34.37,,,,,,,,
Copy of General_ledger.csv,39046,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,15/07/2017,2017-07-15,6751 Hospitality Supplies,6751,Hospitality Supplies,Co-op Liquor Store | Cheque Expense,,11.19,,11.19,,,,,,,,
Copy of General_ledger.csv,39047,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,15/07/2017,2017-07-15,6751 Hospitality Supplies,6751,Hospitality Supplies,Liquor Depot | Cheque Expense,,2.81,,2.81,,,,,,,,
Copy of General_ledger.csv,39048,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,15/07/2017,2017-07-15,6751 Hospitality Supplies,6751,Hospitality Supplies,Liquor Depot | Cheque Expense,,25.72,,25.72,,,,,,,,
Copy of General_ledger.csv,39049,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,15/07/2017,2017-07-15,6751 Hospitality Supplies,6751,Hospitality Supplies,Co-op Liquor Store | Cheque Expense,,19.74,,19.74,,,,,,,,
Copy of General_ledger.csv,39234,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,20/10/2017,2017-10-20,6751 Hospitality Supplies,6751,Hospitality Supplies,Fas Gas Plus | Expense,,12.20,,12.20,,,,,,,,
Copy of General_ledger.csv,39677,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,08/01/2012,2012-01-08,6825 Travel,6825,Travel,Manning Motor Inn | Expense,,97.58,,97.58,,,,,,,,
Copy of General_ledger.csv,39678,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,12/02/2012,2012-02-12,6825 Travel,6825,Travel,MGM Grand Hotel | Expense,,91.93,,91.93,,,,,,,,
Copy of General_ledger.csv,39680,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,12/02/2012,2012-02-12,6825 Travel,6825,Travel,Excalibur | Expense,,217.18,,217.18,,,,,,,,
Copy of General_ledger.csv,39681,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,12/02/2012,2012-02-12,6825 Travel,6825,Travel,MGM Grand Hotel | Expense,,91.93,,91.93,,,,,,,,
Copy of General_ledger.csv,39682,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,16/02/2012,2012-02-16,6825 Travel,6825,Travel,T-Shirt Plus Las Vegas | Expense,,100.11,,100.11,,,,,,,,
Copy of General_ledger.csv,39688,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/10/2012,2012-10-26,6825 Travel,6825,Travel,Best Western | Expense,,129.13,,129.13,,,,,,,,
Copy of General_ledger.csv,39689,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/10/2012,2012-10-28,6825 Travel,6825,Travel,Super 8 | Expense,,115.86,,115.86,,,,,,,,
Copy of General_ledger.csv,39690,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/10/2012,2012-10-28,6825 Travel,6825,Travel,Best Western | Expense,,128.01,,128.01,,,,,,,,
Copy of General_ledger.csv,39694,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,05/02/2013,2013-02-05,6825 Travel,6825,Travel,Excalibur | Expense,,34.39,,34.39,,,,,,,,
Copy of General_ledger.csv,39696,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,27/12/2013,2013-12-27,6825 Travel,6825,Travel,Flight Centre | Expense,,409.52,,409.52,,,,,,,,
Copy of General_ledger.csv,39697,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,13/01/2014,2014-01-13,6825 Travel,6825,Travel,West Jet Vacations | Expense,,889.26,,889.26,,,,,,,,
Copy of General_ledger.csv,39699,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,19/02/2014,2014-02-19,6825 Travel,6825,Travel,USD | MGM Grand Hotel | Expense,,187.83,,187.83,,,,,,,,
Copy of General_ledger.csv,39700,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2014,2014-06-30,6825 Travel,6825,Travel,USD | West Jet | Expense,,924.67,,924.67,,,,,,,,
Copy of General_ledger.csv,39701,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2014,2014-06-30,6825 Travel,6825,Travel,USD | West Jet | Expense,,21.87,,21.87,,,,,,,,
Copy of General_ledger.csv,39702,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2014,2014-06-30,6825 Travel,6825,Travel,USD | West Jet | Expense,,21.87,,21.87,,,,,,,,
Copy of General_ledger.csv,39703,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,01/07/2014,2014-07-01,6825 Travel,6825,Travel,USD | Red Lion Inn & Suites | Expense,,99.90,,99.90,,,,,,,,
Copy of General_ledger.csv,39704,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,02/07/2014,2014-07-02,6825 Travel,6825,Travel,USD | Hampton Inn & Suites | Expense,,153.29,,153.29,,,,,,,,
Copy of General_ledger.csv,39709,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/09/2014,2014-09-21,6825 Travel,6825,Travel,Hampton Inn & Suites | Expense,,338.77,,338.77,,,,,,,,
Copy of General_ledger.csv,39815,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,08/02/2014,2014-02-08,6826 Parking & Misc. Ticket Expenses,6826,Parking & Misc. Ticket Expenses,Calgary Parking Authority. | Expense,,45.56,,45.56,,,,,,,,
Copy of General_ledger.csv,39816,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,13/02/2014,2014-02-13,6826 Parking & Misc. Ticket Expenses,6826,Parking & Misc. Ticket Expenses,Calgary Parking Authority. | Expense,,18.76,,18.76,,,,,,,,
Copy of General_ledger.csv,39818,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/02/2014,2014-02-21,6826 Parking & Misc. Ticket Expenses,6826,Parking & Misc. Ticket Expenses,Calgary Parking Authority. | Expense,,109.00,,109.00,,,,,,,,
Copy of General_ledger.csv,39842,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,01/07/2014,2014-07-01,6826 Parking & Misc. Ticket Expenses,6826,Parking & Misc. Ticket Expenses,Calgary Parking Authority. | Expense,,14.00,,14.00,,,,,,,,
Copy of General_ledger.csv,39912,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/10/2015,2015-10-03,6826 Parking & Misc. Ticket Expenses,6826,Parking & Misc. Ticket Expenses,Precise Parklink | Expense,,4.76,,4.76,,,,,,,,
Copy of General_ledger.csv,39914,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,05/10/2015,2015-10-05,6826 Parking & Misc. Ticket Expenses,6826,Parking & Misc. Ticket Expenses,Precise Parklink | Expense,,2.38,,2.38,,,,,,,,
Copy of General_ledger.csv,40017,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,27/10/2017,2017-10-27,6826 Parking & Misc. Ticket Expenses,6826,Parking & Misc. Ticket Expenses,Impark | Expense,,8.57,,8.57,,,,,,,,
Copy of General_ledger.csv,40138,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,01/01/2012,2012-01-01,6900 Vehicle R&M,6900,Vehicle R&M,Sirius Radio | Expense,,200.25,,200.25,,,,,,,,
Copy of General_ledger.csv,40346,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/07/2012,2012-07-25,6900 Vehicle R&M,6900,Vehicle R&M,Sirius Radio | Expense,,353.05,,353.05,,,,,,,,
Copy of General_ledger.csv,40347,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/07/2012,2012-07-25,6900 Vehicle R&M,6900,Vehicle R&M,Refund | MGM Ford | Deposit,,,863.47,-863.47,,,,,,,,
Copy of General_ledger.csv,40361,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/08/2012,2012-08-21,6900 Vehicle R&M,6900,Vehicle R&M,Return | PartsSource | Deposit,,,11.72,-11.72,,,,,,,,
Copy of General_ledger.csv,40480,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,29/01/2013,2013-01-29,6900 Vehicle R&M,6900,Vehicle R&M,Sirius Radio | Expense,,14.38,,14.38,,,,,,,,
Copy of General_ledger.csv,40702,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,06/11/2013,2013-11-06,6900 Vehicle R&M,6900,Vehicle R&M,Quality Transmission | Expense,,1820.00,,1820.00,,,,,,,,
Copy of General_ledger.csv,40722,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,29/11/2013,2013-11-29,6900 Vehicle R&M,6900,Vehicle R&M,North West Motors Ltd | Expense,,1135.00,,1135.00,,,,,,,,
Copy of General_ledger.csv,40804,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,14/02/2014,2014-02-14,6900 Vehicle R&M,6900,Vehicle R&M,Tire Garage | Bill,1543,27.50,,27.50,,,,,,,,
Copy of General_ledger.csv,40810,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/02/2014,2014-02-21,6900 Vehicle R&M,6900,Vehicle R&M,Mr Suds | Expense,,11.43,,11.43,,,,,,,,
Copy of General_ledger.csv,40814,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/03/2014,2014-03-03,6900 Vehicle R&M,6900,Vehicle R&M,Super Clean Car Wash | Expense,,8.57,,8.57,,,,,,,,
Copy of General_ledger.csv,40815,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/03/2014,2014-03-03,6900 Vehicle R&M,6900,Vehicle R&M,Super Clean Car Wash | Expense,,8.57,,8.57,,,,,,,,
Copy of General_ledger.csv,40818,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,06/03/2014,2014-03-06,6900 Vehicle R&M,6900,Vehicle R&M,Mikasa Performance | Expense,,438.10,,438.10,,,,,,,,
Copy of General_ledger.csv,40879,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,02/05/2014,2014-05-02,6900 Vehicle R&M,6900,Vehicle R&M,PartsSource | Expense,,89.34,,89.34,,,,,,,,
Copy of General_ledger.csv,40982,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/07/2014,2014-07-03,6900 Vehicle R&M,6900,Vehicle R&M,Mikasa Performance | Expense,,1523.66,,1523.66,,,,,,,,
Copy of General_ledger.csv,41008,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,27/07/2014,2014-07-27,6900 Vehicle R&M,6900,Vehicle R&M,Super Clean Car Wash | Expense,,9.52,,9.52,,,,,,,,
Copy of General_ledger.csv,41024,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,17/08/2014,2014-08-17,6900 Vehicle R&M,6900,Vehicle R&M,Super Clean Car Wash | Expense,,9.52,,9.52,,,,,,,,
Copy of General_ledger.csv,41047,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/09/2014,2014-09-23,6900 Vehicle R&M,6900,Vehicle R&M,Super Clean Car Wash | Expense,,9.52,,9.52,,,,,,,,
Copy of General_ledger.csv,41088,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/10/2014,2014-10-26,6900 Vehicle R&M,6900,Vehicle R&M,Super Clean Car Wash | Expense,,9.52,,9.52,,,,,,,,
Copy of General_ledger.csv,41335,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/05/2015,2015-05-21,6900 Vehicle R&M,6900,Vehicle R&M,Walmart | Deposit,,,15.73,-15.73,,,,,,,,
Copy of General_ledger.csv,41525,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,05/12/2015,2015-12-05,6900 Vehicle R&M,6900,Vehicle R&M,Mr Suds | Expense,,11.43,,11.43,,,,,,,,
Copy of General_ledger.csv,41557,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,08/01/2016,2016-01-08,6900 Vehicle R&M,6900,Vehicle R&M,Princess Auto | Expense,,317.04,,317.04,,,,,,,,
Copy of General_ledger.csv,41724,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,10/09/2016,2016-09-10,6900 Vehicle R&M,6900,Vehicle R&M,Jiffy Lube | Expense,,51.22,,51.22,,,,,,,,
Copy of General_ledger.csv,41726,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,16/09/2016,2016-09-16,6900 Vehicle R&M,6900,Vehicle R&M,Canadian Tire. | Expense,,46.51,,46.51,,,,,,,,
Copy of General_ledger.csv,41755,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,02/12/2016,2016-12-02,6900 Vehicle R&M,6900,Vehicle R&M,Mikasa Performance | Expense,,1428.57,,1428.57,,,,,,,,
Copy of General_ledger.csv,41759,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,12/12/2016,2016-12-12,6900 Vehicle R&M,6900,Vehicle R&M,Mikasa Performance | Expense,,1119.10,,1119.10,,,,,,,,
Copy of General_ledger.csv,41769,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,04/01/2017,2017-01-04,6900 Vehicle R&M,6900,Vehicle R&M,Mikasa Performance | Expense,,719.59,,719.59,,,,,,,,
Copy of General_ledger.csv,41854,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,15/07/2017,2017-07-15,6900 Vehicle R&M,6900,Vehicle R&M,Jumbo Car Wash | Cheque Expense,,7.62,,7.62,,,,,,,,
Copy of General_ledger.csv,41886,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,23/08/2017,2017-08-23,6900 Vehicle R&M,6900,Vehicle R&M,Mr Suds | Expense,,13.33,,13.33,,,,,,,,
Copy of General_ledger.csv,41889,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2017,2017-08-26,6900 Vehicle R&M,6900,Vehicle R&M,Super Clean Car Wash | Expense,,7.62,,7.62,,,,,,,,
Copy of General_ledger.csv,41890,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2017,2017-08-26,6900 Vehicle R&M,6900,Vehicle R&M,Mr Suds | Expense,,11.43,,11.43,,,,,,,,
Copy of General_ledger.csv,41930,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/11/2017,2017-11-03,6900 Vehicle R&M,6900,Vehicle R&M,Aspen Ford | Expense,,2576.83,,2576.83,,,,,,,,
Copy of General_ledger.csv,41938,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,21/11/2017,2017-11-21,6900 Vehicle R&M,6900,Vehicle R&M,Windshield Surgeons | Expense,,34.95,,34.95,,,,,,,,
Copy of General_ledger.csv,41939,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,22/11/2017,2017-11-22,6900 Vehicle R&M,6900,Vehicle R&M,Super Clean Car Wash | Expense,,9.52,,9.52,,,,,,,,
Copy of General_ledger.csv,41944,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/11/2017,2017-11-25,6900 Vehicle R&M,6900,Vehicle R&M,Super Clean Car Wash | Expense,,6.67,,6.67,,,,,,,,
Copy of General_ledger.csv,41945,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/11/2017,2017-11-25,6900 Vehicle R&M,6900,Vehicle R&M,Super Clean Car Wash | Expense,,4.29,,4.29,,,,,,,,
Copy of General_ledger.csv,41947,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,27/11/2017,2017-11-27,6900 Vehicle R&M,6900,Vehicle R&M,Cam Clark Ford | Expense,,179.52,,179.52,,,,,,,,
Copy of General_ledger.csv,41948,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,29/11/2017,2017-11-29,6900 Vehicle R&M,6900,Vehicle R&M,Super Clean Car Wash | Expense,,6.67,,6.67,,,,,,,,
Copy of General_ledger.csv,41960,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,22/12/2017,2017-12-22,6900 Vehicle R&M,6900,Vehicle R&M,Jumbo Car Wash | Expense,,13.33,,13.33,,,,,,,,
Copy of General_ledger.csv,42940,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,24/05/2013,2013-05-24,6925 Fuel,6925,Fuel,Esso | Expense,,59.06,,59.06,,,,,,,,
Copy of General_ledger.csv,43860,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/06/2014,2014-06-28,6925 Fuel,6925,Fuel,USD | Exxon Mobile | Expense,,109.59,,109.59,,,,,,,,
Copy of General_ledger.csv,43869,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,29/06/2014,2014-06-29,6925 Fuel,6925,Fuel,USD | Thriftway | Expense,,109.66,,109.66,,,,,,,,
Copy of General_ledger.csv,43871,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2014,2014-06-30,6925 Fuel,6925,Fuel,USD | Shell Canada Products | Expense,,164.06,,164.06,,,,,,,,
Copy of General_ledger.csv,43872,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2014,2014-06-30,6925 Fuel,6925,Fuel,USD | Shell Canada Products | Expense,,1.64,,1.64,,,,,,,,
Copy of General_ledger.csv,43873,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2014,2014-06-30,6925 Fuel,6925,Fuel,USD | Maverik | Expense,,135.89,,135.89,,,,,,,,
Copy of General_ledger.csv,43874,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2014,2014-06-30,6925 Fuel,6925,Fuel,USD | Pilot Scipio | Expense,,131.51,,131.51,,,,,,,,
Copy of General_ledger.csv,45138,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,13/01/2016,2016-01-13,6925 Fuel,6925,Fuel,Shell Canada Products | Expense,,83.83,,83.83,,,,,,,,
Copy of General_ledger.csv,45214,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/02/2016,2016-02-25,6925 Fuel,6925,Fuel,Centex | Expense,,70.56,,70.56,,,,,,,,
